"SMILES","ID","is_active","SlogP","ExactMW","NumLipinskiHBA","NumLipinskiHBD","NumRotatableBonds","NumRings"
"Nc1nc(C(=O)N2[C@@H](C(=O)O)C[C@@H]3CCCC[C@H]32)n[nH]1","C55168747",0,0.24479999999999952,279.133139404,8,4,2,3
"Cc1nc(N)sc1C(=O)NC1(C(=O)O)CCC(C)CC1","C55174743",0,1.7970199999999994,297.11471246800005,6,4,3,2
"Cc1cc(=O)[nH]c(/N=C/c2c(O)[nH]c(=S)[nH]c2=O)n1","C18127742",0,0.2804099999999998,279.04261014800005,8,4,2,2
"N#CC1=C(N)N2C(=O)[C@@H](CC(=O)O)SC2=C(C#N)[C@H]1c1ccc(O)cc1","C59293797",0,1.3371599999999997,368.05792586399997,8,4,3,3
"NS(=O)(=O)c1ccc(Cn2c(S)n[nH]c2=O)cc1","C61591143",0,-0.4442000000000006,286.01943218,7,3,3,2
"CC1(C)[C@@H](C(=O)O)[C@H]1C(=O)Nc1c[nH]c(=O)[nH]c1=O","C61721509",0,-0.6414999999999988,267.08552051600003,8,4,3,2
"COc1cc([C@@H]2C/C(=C3/C(=O)N(C)C(=O)N=C3O)NN2)ccc1O","C08767370",0,0.7423999999999997,332.11206961199997,9,4,2,3
"Cc1cc2c(ccc(=O)n2CC(=O)NN)c(C)c1C(=O)O","C62322400",0,0.30644000000000005,289.10625596,7,4,3,2
"Nc1cc(=O)[nH]c(Sc2c(F)cc(C(=O)O)cc2F)n1","C63006630",0,1.4797,299.01761852400006,6,4,3,2
"COc1ccc([C@@H]2CC(=O)N[C@@H]3C2=C(C)NN3c2ccc(O)nn2)cc1O","C63824007",0,1.1247999999999996,369.143704088,9,4,3,4
"Cc1ccsc1C(=O)NNC(=O)c1ccc2c(O)[nH]c(=S)nc2c1","C67181460",0,2.44271,360.0350822440001,7,4,2,3
"c1ccc2c(c1)[C@@](C(=O)N2)([C@@]3(c4ccccc4NC3=O)O)O","C00174716",0,0.6661999999999997,296.07970686399995,6,4,1,4
"c1cc2c(cc1N)OCCOc3ccc(cc3OCCOCCO2)N","C03895825",0,2.0966,346.152871804,7,4,0,3
"C1COCCNC(=S)NCCOCCOCCNC(=S)N1","C03897369",0,-1.021999999999997,336.1289826280001,7,4,0,1
"C[C@@]12CC[C@H](C[C@H]1CC[C@@H]3[C@@H]2C(=O)C[C@@]4([C@@H]3CC[C@@]4([C@@H](CO)O)O)C)O","C04096779",0,1.6533,366.2406241879999,5,4,2,4
"Cc1ccc2c(c1)cc(c(=O)[nH]2)[C@H]3c4c(n[nH]c4OC(=C3C#N)N)C","C00421468",0,2.08622,333.12257472000005,7,4,1,4
"CC1(N=C(N=C(N1c2ccc(cc2)Br)N)N)C","C00146421",0,1.6346,295.043257548,5,4,1,2
"c1cc(sc1)[C@@H]2C[C@](N(N2)C(=O)N)(C(F)(F)F)O","C04234540",0,1.3290999999999997,281.04458222,5,4,1,2
"c1cc(ccc1N[C@H]2[C@@H]([C@H]([C@@H](CO2)O)O)O)Br","C04357814",0,0.2999999999999999,303.010620028,5,4,2,2
"c1ccc2c(c1)[C@@]3(c4c(c(=O)cc(o4)CO)OC(=C3C#N)N)C(=O)N2","C00112786",0,0.45658,337.0698704520001,8,4,1,4
"CC1(Cc2c(sc3c2c(nc(n3)NN)NN)CO1)C","C00300244",0,1.1137999999999992,280.110630132,7,6,2,3
"c1cc(c(cc1[C@]2([C@@H](Oc3c(cc(cc3O2)O)O)O)O)O)O","C01558472",0,0.4438999999999998,308.05321734399996,8,6,1,3
"CC1(C2=C(c3ccccc3N1)C(=S)C(=C(C(=O)N)C(=O)N)S2)C","C05482174",0,1.9431999999999996,345.06056872000005,5,5,2,3
"c1cc(ccc1[C@H]2[C@H](C(=O)c3c(cc(cc3O2)O)O)O)O","C01573791",0,1.4807000000000006,288.06338810399996,6,4,1,3
"c1cc-2c(cc1S(=O)(=O)N)C(=O)c3c2ccc(c3)S(=O)(=O)N","C02144271",0,0.1928000000000002,338.00311342,7,4,2,3
"Cc1c(c(cc(c1Cl)S(=O)(=O)N)S(=O)(=O)N)N","C01628084",0,-0.47457999999999906,298.98012548,7,6,2,1
"c1ccc2c(c1)NC(=O)N(N2O)c3ccc(cc3)S(=O)(=O)N","C05036970",0,1.4967,320.05792586399997,8,4,2,3
"c1cc(sc1)[C@@H]2C(C(=NC(=C2C(=O)N)S)N)C#N","C06527186",0,0.96898,278.02960294,5,4,2,2
"C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]2[C@@H](C[C@@]4([C@@H]3CC[C@@]4([C@@H](CO)O)O)C)O","C08617606",0,1.5733999999999997,364.2249741239999,5,4,2,4
"Cc1c(cc2c(c1O)C(=O)[C@H]([C@@H](O2)c3cc(c(c(c3)O)O)O)O)O","C14437962",0,1.200320000000001,334.0688674079999,8,6,1,3
"N#CC1=C(N)N=C(S)[C@@H](C(N)=O)[C@@H]1c1cccs1","C22130306",0,0.9689799999999997,278.02960293999996,5,4,2,2
"c1cc(ncc1Br)N[C@H]2[C@H]([C@@H]([C@H](CO2)O)O)O","C15086117",0,-0.3050000000000004,304.00586899599995,6,4,2,2
"COc1ccc2c(c1O)CNC[C@H]2c3ccc(c(c3)O)O","C24717556",0,2.0471000000000004,287.115758024,5,4,2,3
"c1cc2c(cc1NC=C3C(=O)NC(=S)NC3=O)C(=O)NC2=O","C28976085",0,-0.6031000000000002,316.02662573599997,8,4,2,3
"CC(=O)[C@]1(CC[C@H]2[C@@]1(CC[C@@H]3[C@@H]2C[C@@H]([C@@]4([C@@]3(CC[C@@H](C4)O)C)O)O)C)O","C33683483",0,1.7958000000000003,366.2406241879999,5,4,1,4
"[H]/N=C\1/C(=N/Nc2cccc(c2Cl)Cl)/C(=NN1C)N","C06056824",0,1.9561700000000002,284.03439968000004,6,4,2,2
"C[C@@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@@H](C[C@@]4([C@@H]3CC[C@@]4([C@@H](CO)O)O)C)O","C36371099",0,1.5733999999999997,364.2249741239999,5,4,2,4
"CC(=O)[C@]1(CC[C@@H]2[C@]1(CC[C@@H]3[C@@H]2C[C@@H]([C@@]4([C@@]3(CC[C@@H](C4)O)C)O)O)C)O","C36372055",0,1.7958000000000003,366.2406241879999,5,4,1,4
"C1[C@@H]2[C@H]3C/C(=N\NC(=O)N)/[C@@H]2[C@H]\4[C@@H]1[C@@H]3C/C4=N/NC(=O)N","C33957368",0,-0.043099999999999306,290.149123816,8,6,2,4
"C[C@@H]1CN(C[C@H](O1)C)c2ccc(cc2N)S(=O)(=O)N","C36926767",0,0.5298000000000005,285.11471246800005,6,4,2,2
"NCC#Cc1ccccc1NC(=O)c1cc(O)[nH]c(=O)c1","C37550775",0,0.6430000000000001,283.095691276,6,5,2,2
"c1cc2c(cc1Cl)[C@]3(c4c(c(=O)cc(o4)CO)OC(=C3C#N)N)C(=O)N2","C00664300",0,1.1099800000000004,371.03089810000006,8,4,1,4
"CC[C@@H]1Nc2cc(c(cc2S(=O)(=O)N1)S(=O)(=O)N)Cl","C01481839",0,0.42730000000000024,324.995775544,7,4,2,2
"C[C@@]1(C[C@@]23C[C@H]([C@]4([C@@H](C[C@@H](C4(C)C)O)[C@]([C@@H]2CC[C@@H]1[C@H]3O)(C)O)O)O)O","C38337263",0,0.1683,370.2355388079999,6,6,0,4
"Cc1ccc(cc1)C2=C[C@H](N=N2)[C@H]3NN[C@@H](N3N)S","C39280365",0,0.9933199999999998,276.11571551199995,6,4,2,3
"c1cc(ccc1C2=C[C@H](N=N2)[C@H]3NN[C@@H](N3N)S)F","C39280369",0,0.8239999999999996,280.090643636,6,4,2,3
"N#CC1=C(N)NC2=NC(N)=NC(=O)[C@H]2[C@H]1c1ccc(F)cc1","C39359536",0,0.07598000000000038,298.097837192,7,5,1,3
"CC1(Cc2c(sc3c2c(nc(=O)n3CC(=O)N)N)CO1)C","C40287682",0,0.3767999999999999,308.09431137199994,7,4,2,3
"c1ccc2c(c1)N(C[C@@H](O2)C(=O)N)C(=O)c3c(ccs3)N","C40313457",0,1.2233999999999998,303.06776227600005,6,4,2,3
"C[C@@]1(CC(=O)[C@@]2([C@]3([C@H](CCC([C@H]3[C@@H]([C@@H]([C@]2(O1)C)O)O)(C)C)O)C)O)C=C","C29477570",0,0.9490999999999998,368.21988874399995,6,4,1,3
"C[C@@]12CC[C@H](C[C@@H]1CC[C@H]3[C@H]2[C@H](C[C@@]4([C@@H]3CC[C@]4([C@@H](CO)O)O)C)O)O","C44559684",0,1.4451000000000007,368.2562742519999,5,5,2,4
"C[C@]1(CCS(=O)(=O)C1)n2c(nnn2)c3ccc(cc3N)N","C44932441",0,0.0382000000000004,308.105544752,8,4,2,3
"C[C@H]1CCN([C@@H](C1)C)c2cc(cc(c2)S(=O)(=O)N)N","C51730444",0,1.541,283.135447912,5,4,2,2
"Cc1c2c(n[nH]1)OC(=C([C@H]2C3=C/C(=[N+](/O)\[O-])/C=CC3=O)C#N)N","C13081045",0,0.2937999999999998,313.08110383200005,9,4,1,3
"c1c2c([nH]n1)nc(nc2N3CCC4(CC3)C(=O)N=C(N4)C5CC5)N","C55575862",0,0.2123999999999996,326.160357196,9,4,2,5
"c1ccc2c(c1)C(=O)[C@@]3([C@@]2(Nc4c(nsn4)N3)O)O","C57354170",0,0.1056999999999998,276.031711116,7,4,0,4
"CN1C(=O)/C(=C\2/C[C@H](NN2)c3ccc(c(c3)O)OC)/C(=O)NC1=S","C20898948",0,0.06699999999999978,348.089225992,8,4,2,3
"C[C@@H]1CN(CCCO1)c2ccc(cc2N)S(=O)(=O)N","C61916758",0,0.5314000000000003,285.11471246800005,6,4,2,2
"C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2([C@H](CO)O)O)CCC4=CC(=O)C=C[C@]34C)O","C15568940",0,1.3493999999999997,362.20932406,5,4,2,4
"Cc1c2c(n[nH]1)C(=O)N[C@]3(N2)c4cc5c(cc4NC3=O)OCCCO5","C66740621",0,0.8398199999999999,341.11240395999994,9,4,0,5
"C[C@@H]1CC[C@@H](CN1C(=O)C2CCC3(CC2)C(=O)NC(=O)N3)C(=O)N","C67268320",0,-0.13279999999999792,336.179755248,8,4,2,3
"C[C@]12CC[C@H]3[C@H](CC[C@@]4(O)C[C@@H](O)CC[C@]34CO)[C@@H]1CC[C@@H]2C(=O)O","C05276752",0,2.1780999999999997,352.2249741239999,5,4,2,4
"O=C(O)[C@H]1O[C@@H](Oc2nc(Cl)c(Cl)cc2Cl)[C@H](O)[C@@H](O)[C@@H]1O","C06091168",0,0.3127999999999996,372.9522846999999,8,4,3,2
"Cc1cc(/N=N/c2ccc(S(=O)(=O)O)cc2)c(N)cc1N","C04523115",0,2.8215199999999996,306.07866130800005,7,5,3,2
"O=c1[nH]c(S)nc2c1[C@@H](c1c(O)[nH]c(=S)[nH]c1=O)c1ccccc1O2","C09350098",0,1.7959899999999998,374.01434679999994,8,4,1,4
"C[C@@]12CC[C@H]3c4ccc(O)cc4/C(=N/OCC(=O)O)C[C@@H]3[C@@H]1CCC2(O)O","C09886064",0,2.192,375.16818751999995,7,4,3,4
"Cc1c(C(=O)O)sc2ncn(CC(=O)NC(N)=O)c(=O)c12","C13417694",0,-0.3404800000000003,310.03719041999994,9,4,3,2
"Nc1ccccc1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]1O","C17375751",0,-1.4602000000000002,285.08485182000004,8,6,3,2
"Cc1cnc(NS(=O)(=O)c2ccc(O)c(N)c2)s1","C21508724",0,1.5401199999999997,285.024183212,6,4,3,2
"Nc1ccc(O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]2O)cc1","C22048742",0,-1.4601999999999997,285.08485182000004,8,6,3,2
"O=C(O)c1cc(Nc2nc(O)cc(=O)[nH]2)ccc1O","C25497868",0,0.6228999999999998,263.05422038800003,8,5,3,2
"C=C1[C@H](O)[C@@]23CC[C@@H]4C(C(=O)O)(C(=O)O)C[C@@H](O)C[C@@]4(C)[C@@H]2CC[C@@H]1C3","C31167883",0,2.0463999999999993,364.188588616,6,4,2,4
"CCOC(=O)N1CCC2(CC1)C(C#N)=C(N)NC(S)=C2C#N","C05634108",0,1.18716,319.110295784,7,3,1,2
"Nc1ccc(S[C@@H]2O[C@@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]2O)cc1","C33827291",0,-0.7469000000000008,301.06200820000004,7,6,3,2
"Cn1nc(N)c(N/N=C2\C=CC(Cl)=CC2=O)c1O","C16949030",0,0.7373999999999998,267.05230223999996,7,4,2,2
"Cc1nc(O)sc1S(=O)(=O)Nc1ccc(N)cc1","C36283825",0,1.5401200000000002,285.024183212,6,4,3,2
"Cc1n[nH]c(C)c1N/C(O)=C1/C(=O)N=c2ccccc2=C1O","C01507957",0,0.7342399999999998,298.10659030799997,7,4,2,3
"CC(C)[C@H](C)NC(=O)C1=CO/C(=C2/N=CN=C2N)N1","C06364960",0,0.17650000000000027,263.138224784,7,4,3,2
"Oc1ccc(/C=N/N2C(S)=NN[C@H]2[C@H]2N=NC3=C2CCC3)c(O)c1","C39593265",0,2.1361999999999997,344.10554475199996,8,3,3,4
"NC(=S)S[C@H]1NN=CN1C(=O)c1ccc(O)nn1","C39612938",0,-0.5687000000000006,284.01501549600005,8,4,2,2
"CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O[C@@H]1O[C@@H](C(=O)O)[C@@H](O)[C@@H](O)[C@H]1O)C2","C39945216",0,0.10999999999999954,330.167853172,7,4,3,3
"CC1(C)C[C@H]2[C@H](C1)[C@]1(C)C[C@]1(C(=O)O)[C@](O)(CO)[C@@H]2O","C35465391",0,0.6176999999999997,284.162373868,5,4,2,3
"CCCC1=NNC(=O)[C@H]1[C@@]1(O)C(=O)NC(=O)N=C1O","C09694454",0,-1.1740999999999986,268.08076948400003,9,4,3,2
"Cc1ncc2c(c1O)CO[C@]2(O)C(F)(F)P(=O)(O)O","C13974666",0,0.54142,297.02138011,7,4,2,2
"C[C@H]1c2cc(O)c(O)cc2CCN1C(=O)c1cc(O)[nH]c(=O)c1","C40816222",0,1.2511999999999994,316.105921612,7,4,1,3
"Cc1c(N)cc(S(=O)(=O)Nc2cc[nH]n2)cc1Cl","C42413787",0,1.7545199999999999,286.02912427200005,6,4,3,2
"Nc1cc(Cl)c(F)c(S(=O)(=O)Nc2ccn[nH]2)c1","C42413841",0,1.5852,290.004052396,6,4,3,2
"C[C@@]12CC[C@@H]3c4ccc(O)cc4/C(=N/OCC(=O)O)C[C@@H]3[C@@H]1C[C@@H](O)[C@@H]2O","C43741490",0,1.8428,375.16818751999995,7,4,3,4
"Nc1ccc(O[C@@H]2O[C@@H](C(=O)O)[C@H](O)[C@H](O)[C@H]2O)cc1","C44167091",0,-1.4601999999999997,285.08485182000004,8,6,3,2
"C[C@@]12CC[C@H]3c4ccc(O)cc4/C(=N/OCC(=O)O)C[C@@H]3[C@H]1C[C@@H](O)[C@@H]2O","C44559576",0,1.8428,375.16818751999995,7,4,3,4
"C[C@@H](Nc1ncc(Br)cc1N)c1nnn[nH]1","C44925151",0,1.1124999999999998,283.01810542000004,7,4,3,2
"Nc1cc(Br)cnc1NCc1nnn[nH]1","C44925855",0,0.5515000000000001,269.002455356,7,4,3,2
"CC(C)(NC(=O)N1[C@@H](C(=O)O)C[C@@H]2CCCC[C@H]21)C(N)=O","C45112288",0,0.6776000000000003,297.168856216,7,4,3,2
"CNC(=O)[C@H]1CCCCN1c1cc(C(=O)O)c(N)cc1F","C50032475",0,1.2109999999999994,295.133219656,6,4,3,2
"O=C1NC(=O)c2cc(NS(=O)(=O)c3ccc4[nH]c(=O)[nH]c4c3)ccc21","C05881821",0,0.5405999999999996,358.03719042,9,4,3,4
"O=C(O)CC(=O)Nc1cc2[nH]c(=O)[nH]c2cc1Br","C50918664",0,1.0319,312.969817836,7,4,3,2
"NNc1ncc(Br)cc1/C(O)=N/c1nncs1","C51088666",0,1.6175,313.95854194400005,7,4,3,2
"O=C(N[C@@H]1CCCC[C@@H]1O)NC1(C(=O)O)CCCCC1","C52011739",0,1.3765999999999994,284.173607248,6,4,3,2
"O=C(N[C@@H]1CCCC[C@H]1O)NC1(C(=O)O)CCCCC1","C52011743",0,1.3765999999999994,284.173607248,6,4,3,2
"CC1CCC(NC(=O)N[C@@H]2CCCC[C@H]2O)(C(=O)O)CC1","C52011811",0,1.6225999999999994,298.189257312,6,4,3,2
"O=C(N[C@@H]1CCCC[C@H]1O)NC1(C(=O)O)CCCCCC1","C52011833",0,1.7666999999999993,298.189257312,6,4,3,2
"C[C@]1(N/C(S)=N/c2n[nH]c(=S)[nH]2)CCS(=O)(=O)C1","C05677113",0,0.55139,307.02313765599996,7,3,2,2
"Nc1cc(=O)[nH]c(Sc2ccc(C(=O)O)cc2F)n1","C54554305",0,1.3406,281.027040336,6,4,3,2
"Nc1nc(C(=O)N2[C@H]3CCCC[C@H]3C[C@@H]2C(=O)O)n[nH]1","C55168748",0,0.24479999999999946,279.133139404,8,4,2,3
"CCOC1=C/C(=C\2/NN=C3[N-]NC(=S)N3N2)/C=CC1=O","C16983299",0,0.11489999999999989,291.06696817191,8,3,2,3
"Cc1[nH]c(=O)sc1S(=O)(=O)Nc1ccc(F)c(N)c1","C36295814",0,1.26692,303.0147614,6,4,3,2
"Nc1cc(Br)ccc1NCc1nnn[nH]1","C44925493",0,1.1565,268.00720638800004,6,4,3,2
"Cn1c(Sc2ccc(N)cc2C(=O)O)n[nH]c1=O","C61593024",0,0.5400000000000001,266.04736118,7,4,3,2
"N/C(=N/O)c1ccc(Sc2nccc(O)n2)cc1Cl","C61856601",0,2.0812999999999997,296.01347420800005,6,4,3,2
"O=C(Nc1sccc1C(=O)O)Nc1cccc2cn[nH]c12","C62828477",0,2.9666000000000006,302.04736118000005,7,4,3,3
"COc1cc([C@@H]2C/C(=C3\C(=O)N=C(O)N(C)C3=O)NN2)ccc1O","C08767370",0,0.1065000000000002,332.11206961199997,9,4,2,3
"Cc1c2c(n(n1)c3ccccc3)OC(=C([C@H]2c4ccc(c(c4)Cl)Cl)C#N)N","C00629569",0,4.705700000000003,396.054466428,5,2,2,4
"Cc1c(sc2c1C(=O)N[C@@H](N2)c3cccc(c3)OC(=O)c4cccs4)C","C04525413",0,4.499740000000003,384.06023437199997,5,2,3,4
"c1ccc2c(c1)c(c(s2)C(=O)NNC(=O)c3ccc(o3)Br)Cl","C04525808",0,3.985000000000001,397.912752896,5,2,2,3
"c1ccc2c(c1)N[C@@H](C3=C(N2)C[C@@H](CC3=O)c4cccs4)c5ccc6c(c5)OCO6","C00883414",0,5.456300000000003,416.11946349999994,5,2,2,6
"CCSc1[nH]c(=O)c2c(n1)NC3=C([C@@H]2c4cccs4)C(=O)CC(C3)(C)C","C01117334",0,4.144000000000003,387.107518912,5,2,3,4
"CCOc1ccc(cc1)[C@@H]2CC3=C([C@H](Nc4ccccc4N3)c5cccnc5)C(=O)C2","C04973620",0,5.459800000000004,411.19467704000004,5,2,4,5
"Cc1ccc(cc1C)N2C[C@@H](CC2=O)NC(=O)Nc3ccc(c(c3)C)Br","C05188533",0,4.301360000000003,415.089539044,5,2,3,3
"COc1ccc(cc1)[C@@H]2C(=C(NC(=O)N2)c3ccccc3)c4ccc5ccccc5n4","C05600591",0,5.165800000000004,407.16337691200005,5,2,4,5
"CN(C)c1ccc(cc1)[C@H]2C(=C(NC(=O)N2)c3ccccc3)c4ccc5ccccc5n4","C05600596",0,5.223200000000004,420.195011388,5,2,4,5
"c1ccc(cc1)N2[C@@H]3[C@@H]([C@@H](C(=C(O3)N)C#N)c4ccc(cc4)F)C(=N2)C(F)(F)F","C05603913",0,4.014180000000002,402.110373948,5,2,2,4
"c1ccc(cc1)N2[C@H]3[C@H]([C@@H](C(=C(O3)N)C#N)c4ccc(cc4)F)C(=N2)C(F)(F)F","C05603928",0,4.014180000000002,402.110373948,5,2,2,4
"Cc1ccc(cc1)S(=O)(=O)NC(=O)Nc2ccc(c(c2)C)Br","C03258655",0,3.576340000000002,381.99867544,5,2,3,2
"CN1C(=O)N[C@@H]([C@@H]([C@]1(C(F)(F)F)O)C(=O)c2cccs2)c3ccccc3Cl","C12139955",0,3.8476000000000017,418.03657564800005,5,2,3,3
"Cc1cc(cc2c1N[C@@H]([C@@H]3[C@@H]2C=CC3)c4cc(ccc4O)Br)[N+](=O)[O-]","C14460864",0,5.197820000000004,400.042254504,5,2,2,4
"Cc1cc(cc2c1N[C@@H]([C@H]3[C@@H]2C=CC3)c4cc(ccc4O)Br)[N+](=O)[O-]","C14460866",0,5.197820000000004,400.042254504,5,2,2,4
"CCc1cccc(c1NS(=O)(=O)c2ccc3c(c2)NC(=O)C[C@@H](S3)C)C","C15730465",0,4.181020000000003,390.10718456399997,5,2,4,3
"Cc1cc2c(cc1S(=O)(=O)NCc3cccs3)[nH]c4c2C(=O)CC(C4)(C)C","C15733757",0,4.171420000000003,402.10718456399997,5,2,4,4
"CCCN1CC=C2[C@H](C1)[C@H](C(C(=C2C#N)N)(C#N)C#N)c3cccc(c3Cl)Cl","C05408296",0,4.128740000000003,411.101750968,5,2,3,3
"c1ccc(cc1)CSc2[nH]c(=O)c3c(n2)NC4=C([C@H]3c5cccs5)C(=O)CCC4","C02719206",0,4.688200000000003,421.091868848,5,2,4,5
"CC1(CC2=C([C@@H](N(c3ccccc3N2)CC(=O)NC)c4cccs4)C(=O)C1)C","C20503231",0,4.110500000000003,395.16674803999996,5,2,3,4
"Cc1ccc(c2c1N[C@@H]([C@H]3[C@H]2C=CC3)c4cc(cc(c4O)Cl)Cl)[N+](=O)[O-]","C20701200",0,5.742120000000003,390.05379773199996,5,2,2,4
"Cc1ccc(cc1)[C@H]2CC3=C([C@@H](c4c(noc4N3)C)c5ccc(cc5)O)C(=O)C2","C28051958",0,4.955240000000004,386.1630425639999,5,2,2,5
"CC(C)[C@H](C(=O)N1CCc2c1cccc2)NC(=O)Nc3ccccc3Br","C33127542",0,4.1845000000000026,415.089539044,5,2,4,3
"C=CCSc1[nH]c(=O)c2c(n1)NC3=C([C@H]2c4ccccc4F)C(=O)CCC3","C33809948",0,3.7516000000000025,383.11037603599993,5,2,4,4
"CC(C)Sc1[nH]c(=O)c2c(n1)NC3=C([C@@H]2c4ccccc4F)C(=O)CC(C3)(C)C","C33810399",0,4.610100000000004,413.15732622799993,5,2,3,4
"C[C@@H](C(=O)N1C[C@]2(C[C@@H]1CC(C2)(C)C)C)NC(=O)Nc3cccc(c3)Br","C34971001",0,4.386300000000003,421.136489236,5,2,3,3
"c1ccc(cc1)[C@H]2[C@@H]([C@@H]3c4ccccc4C=CN3[C@@H]2C(=O)N)C(=O)c5ccco5","C35146679",0,3.7574000000000023,384.14739249999997,5,2,4,5
"c1cc(c(c2c1NC3(CCN(CC3)C(=O)CCC4CCCC4)NC2=O)Cl)Cl","C35937807",0,4.437800000000004,409.1323824,5,2,3,4
"CC(=O)N1C/C(=C\c2ccccc2)/C3=C(C1)[C@H](C(=C(O3)N)C#N)c4ccccc4","C39324550",0,3.6940800000000023,383.16337691200005,5,2,2,4
"c1cc(sc1)C2=NN=C3[C@H]2[C@@H](C(=C(O3)N)C#N)c4ccc(c(c4)Br)F","C00664433",0,3.8899800000000013,415.97427225999996,5,2,2,4
"CCc1ccc(cc1)[C@H]2[C@@H]3CN(CC=C3C(=C(C2(C#N)C#N)N)C#N)Cc4ccccc4","C39325016",0,4.174540000000003,419.2109958000001,5,2,4,4
"Cc1c\2c(oc1C(=O)Nc3ccc(cc3)Br)CC(C/C2=N\O)(C)C","C39855682",0,4.7535200000000035,390.057904568,5,2,2,3
"CNC(=O)c1c2c(sc1NC(=O)c3cc(c(c(c3)Cl)OC)Cl)CCCC2","C39868766",0,4.5542000000000025,412.04151879599993,5,2,4,3
"c1cc(ccc1N2CCN(CC2)c3c(c(ncn3)Sc4ccc(cc4)Cl)N)F","C40723107",0,4.329100000000003,415.10337250800006,5,2,4,4
"c1cc(c(cc1c2nnnn2c3ccc(cc3F)Br)N)Br","C42015248",0,3.5756000000000006,410.913047676,5,2,2,3
"Cc1ccc(c(c1)Br)n2c(nnn2)c3ccc(c(c3)N)Br","C42015265",0,3.7449200000000014,406.93811955200005,5,2,2,3
"c1ccc(c(c1)C(F)(F)F)/N=C\2/NC(=O)/C(=C/3\c4cc(ccc4NC3=O)F)/S2","C02114336",0,4.058400000000002,407.035160408,5,2,1,4
"c1cc(c(cc1N)c2nnnn2c3ccc(cc3Cl)Cl)Br","C45626251",0,3.9808000000000012,382.934012716,5,2,2,3
"Cc1c(cccc1N)c2nnnn2c3cc(ccc3Br)Br","C49121960",0,3.7449200000000022,406.93811955200005,5,2,2,3
"Cc1cc(ccc1F)S(=O)(=O)Nc2ccc3c(c2)C4(CCCCC4)C(=O)N3","C49741030",0,4.0889200000000026,388.125691752,5,2,3,4
"CC(C)c1ccc(cc1)[C@H]2c3c([nH]n(c3=O)c4ccccc4)NC5=C2C(=O)CCC5","C12348177",0,4.853500000000003,399.19467704,5,2,3,5
"CCOc1cc(ccc1O)[C@H]2C3=C(CC(CC3=O)(C)C)NC4=C2C(=O)c5c4cccc5","C04678926",0,4.728500000000004,415.17835828,5,2,3,5
"CCCN1[C@@H](c2c(n[nH]c2C1=O)c3ccccc3O)c4ccc(cc4)Br","C06752921",0,4.5000000000000036,411.058238916,5,2,4,4
"c1cc(c(cc1F)C2=NN[C@@H](C2)c3cc(cc4c3OCOC4)Br)O","C01504464",0,3.5990000000000015,392.017182628,5,2,2,4
"Cc1c(sc2c1c(=O)[nH]c(n2)[C@H](C)Sc3[nH]c4ccc(cc4n3)Cl)C","C04406886",0,4.984440000000003,390.03758078000004,5,2,3,4
"c1ccc(c(c1)/C=N/N=C\2/NC(=O)[C@@H](S2)Cc3ccc(cc3Cl)Cl)O","C15746420",0,3.863200000000002,393.01055301599996,5,2,4,3
"Cc1c(sc2c1c(=O)[nH]c(n2)[C@@H](C)Sc3[nH]c4cc(c(cc4n3)F)F)C","C58611158",0,4.6092400000000024,392.057709508,5,2,3,4
"c1cc(sc1)C2=NN=C3[C@@H]2[C@H](C(=C(O3)N)C#N)c4ccc(c(c4)Cl)Cl","C00806324",0,4.295180000000002,387.9952373,5,2,2,4
"CSc1ccc(cc1)[C@H]2[C@@H]3C(=NN=C3OC(=C2C#N)N)c4ccccc4Cl","C05490067",0,4.302180000000003,394.06550978000007,5,2,3,4
"COc1ccc(cc1O)[C@@H]2CC(=Nc3c2snc3c4ccc(cc4)Cl)O","C44919060",0,5.301300000000004,386.04919102,5,2,3,4
"CCOc1ccccc1[C@H]2c3c(c4ccccc4[nH]c3=O)OC(=C2C#N)N","C00753443",0,3.144980000000001,359.126991404,6,3,3,4
"COc1ccc(c(c1O)Cl)[C@H]2C(=C(OC3=C2C(=O)CCC3)N)C#N","C00469956",0,2.8689800000000005,346.0720346400001,6,3,2,3
"c1cc(c(cc1NC(=O)c2cc3c(s2)CCC3)[N+](=O)[O-])N","C04868607",0,2.9795000000000007,303.067762276,6,3,3,3
"Cc1ccc(c(c1)S(=O)(=O)N/N=C/c2cccc(c2O)O)C","C02654435",0,2.0270399999999995,320.08307799199997,6,3,4,2
"Cc1ccc(cc1)c2n[nH]c(=S)n2/N=C/c3ccc(c(c3)O)O","C06556820",0,3.2095100000000016,326.08374668799996,6,3,3,3
"Cc1ccc(cc1)S(=O)(=O)N/N=C/c2cccc(c2O)O","C07946152",0,1.7186199999999996,306.067427928,6,3,4,2
"c1cc(ccc1NC(=O)N2CC[C@@H]3CCCC[C@@H]3C2)S(=O)(=O)N","C08921789",0,2.378,337.146012596,6,3,2,3
